,0
6139,1.5
6140,3.33
6141,3.0
6142,1.0
6143,3.8
6144,3.4
6145,3.0
6146,2.5
6147,2.0
6148,1.3
6149,2.5
6150,2.4
6151,3.54
6152,3.25
6153,3.69
6154,0.0
6155,3.33
6156,3.8
6157,2.0
6158,1.86
6159,4.0
6160,2.75
6161,3.2
6162,2.75
6163,3.35
6164,2.2
6165,0.0
6166,4.0
6167,3.7
6168,1.91
6169,2.67
6170,4.0
6171,4.0
6172,2.0
6173,3.25
6174,3.4
6175,2.38
6176,2.38
6177,2.46
6178,2.25
6179,3.38
6180,3.54
6181,2.47
6182,3.8
6183,3.67
6184,3.75
6185,1.5
6186,1.9
6187,3.5
6188,4.0
6189,2.67
6190,3.68
6191,1.92
6192,3.76
6193,0.0
6194,2.0
6195,3.31
6196,3.0
6197,2.81
6198,3.0
6199,2.0
6200,3.0
6201,0.0
6202,3.46
6203,2.0
6204,2.69
6205,1.0
6206,4.0
6207,3.44
6208,1.2
6209,3.25
6210,2.75
6211,2.5
6212,0.75
6213,3.0
6214,4.0
6215,2.6
6216,4.0
6217,1.06
6218,2.1
6219,0.0
6220,4.0
6221,3.33
6222,2.83
6223,3.4
6224,2.0
6225,1.63
6226,3.75
6227,3.8
6228,1.75
6229,4.0
6230,4.0
6231,1.5
6232,4.0
6233,1.23
6234,3.5
6235,0.5
6236,2.5
6237,1.0
6238,2.17
6239,2.2
6240,4.0
6241,2.25
6242,3.29
6243,3.8
6244,3.6
6245,3.0
6246,2.6
6247,2.25
6248,3.0
6249,3.6
6250,1.0
6251,4.0
6252,3.54
6253,3.8
6254,2.25
6255,3.79
6256,2.4
6257,4.0
6258,3.0
6259,4.0
6260,3.0
6261,2.0
6262,0.0
6263,2.85
6264,1.5
6265,1.5
6266,1.46
6267,4.0
6268,3.14
6269,3.8
6270,3.81
6271,3.0
6272,2.0
6273,2.88
6274,4.0
6275,3.0
6276,3.38
6277,4.0
6278,1.2
6279,2.46
6280,3.78
6281,3.0
6282,3.44
6283,3.0
6284,2.54
6285,2.0
6286,4.0
6287,4.0
6288,3.71
6289,2.2
6290,3.38
6291,2.64
6292,4.0
6293,1.88
6294,3.0
6295,3.23
6296,2.57
6297,4.0
6298,3.89
6299,4.0
6300,3.54
6301,3.8
6302,3.0
6303,2.0
6304,0.67
6305,1.25
6306,1.8
6307,2.35
6308,2.86
6309,2.6
6310,2.87
6311,3.47
6312,3.79
6313,3.75
6314,0.0
6315,2.17
6316,1.79
6317,3.0
6318,3.08
6319,3.15
6320,2.17
6321,3.44
6322,0.33
6323,3.4
6324,3.5
6325,3.31
6326,2.17
6327,3.0
6328,4.0
6329,2.92
6330,3.33
6331,2.0
6332,3.0
6333,4.0
6334,4.0
6335,0.25
6336,2.5
6337,2.25
6338,0.67
6339,2.23
6340,2.0
6341,4.0
6342,4.0
6343,0.0
6344,3.5
6345,2.8
6346,3.0
6347,3.17
6348,3.5
6349,0.0
6350,2.0
6351,2.46
6352,1.0
6353,4.0
6354,3.0
6355,4.0
6356,4.0
6357,1.63
6358,3.5
6359,3.6
6360,3.63
6361,3.67
6362,2.5
6363,3.5
6364,3.18
6365,2.62
6366,1.33
6367,3.92
6368,3.0
6369,4.0
6370,3.43
6371,2.5
6372,1.33
6373,0.5
6374,2.5
6375,2.75
6376,4.0
6377,4.0
6378,1.8
6379,2.5
6380,1.0
6381,3.0
6382,4.0
6383,4.0
6384,3.6
6385,3.6
6386,0.0
6387,3.47
6388,0.43
6389,2.81
6390,3.31
6391,3.2
6392,3.2
6393,3.0
6394,0.0
6395,2.53
6396,3.38
6397,2.67
6398,1.67
6399,3.0
6400,1.81
6401,4.0
6402,4.0
6403,0.0
6404,3.54
6405,3.83
6406,4.0
6407,2.75
6408,3.25
6409,3.25
6410,0.69
6411,3.8
6412,3.0
6413,0.0
6414,3.67
6415,2.25
6416,4.0
6417,3.19
6418,3.21
6419,3.5
6420,1.0
6421,2.5
6422,3.83
6423,2.23
6424,3.15
6425,3.75
6426,2.0
6427,2.25
6428,2.0
6429,3.69
6430,4.0
6431,1.75
6432,4.0
6433,2.4
6434,3.31
6435,3.0
6436,4.0
6437,2.75
6438,3.8
6439,1.75
6440,3.5
6441,2.38
6442,3.8
6443,1.0
6444,3.33
6445,2.25
6446,3.95
6447,4.0
6448,3.67
6449,3.6
6450,4.0
6451,3.5
6452,2.85
6453,2.44
6454,2.93
6455,1.28
6456,2.68
6457,3.67
6458,1.67
6459,2.0
6460,3.67
6461,4.0
6462,2.33
6463,4.0
6464,0.0
6465,4.0
6466,4.0
6467,3.75
6468,3.19
6469,0.5
6470,0.67
6471,4.0
6472,4.0
6473,2.18
6474,2.91
6475,3.69
6476,4.0
6477,3.25
6478,2.69
6479,3.0
6480,4.0
6481,2.25
6482,1.5
6483,4.0
6484,3.0
6485,3.07
6486,1.75
6487,3.83
6488,3.4
6489,3.67
6490,2.33
6491,2.88
6492,3.0
6493,2.73
6494,2.92
6495,4.0
6496,3.42
6497,3.0
6498,2.5
6499,3.77
6500,3.0
6501,2.62
6502,1.71
6503,3.0
6504,3.81
6505,1.85
6506,0.0
6507,1.93
6508,2.5
6509,3.06
6510,2.6
6511,3.93
6512,4.0
6513,4.0
6514,3.77
6515,2.64
6516,3.06
6517,3.69
6518,1.67
6519,3.0
6520,4.0
6521,3.56
6522,1.67
6523,4.0
6524,2.33
6525,4.0
6526,2.5
6527,0.77
6528,1.33
6529,3.0
6530,3.0
6531,3.54
6532,3.5
6533,3.77
6534,3.0
6535,3.67
6536,3.0
6537,4.0
6538,1.4
6539,3.0
6540,1.85
6541,3.6
6542,2.5
6543,3.25
6544,3.75
6545,4.0
6546,3.0
6547,2.5
6548,4.0
6549,2.0
6550,1.75
6551,4.0
6552,2.63
6553,2.8
6554,0.37
6555,4.0
6556,1.88
6557,4.0
6558,2.5
6559,1.19
6560,3.77
6561,0.67
6562,3.75
6563,3.15
6564,2.92
6565,4.0
6566,2.3
6567,3.0
6568,3.08
6569,0.6
6570,2.69
6571,2.67
6572,2.67
6573,3.8
6574,2.5
6575,0.62
6576,1.36
6577,3.8
6578,3.33
6579,2.8
6580,4.0
6581,2.77
6582,2.25
6583,4.0
6584,3.5
6585,3.14
6586,3.12
6587,2.0
6588,2.0
6589,1.67
6590,1.33
6591,4.0
6592,1.8
6593,2.0
6594,2.0
6595,1.31
6596,2.42
6597,2.36
6598,3.83
6599,2.6
6600,4.0
6601,3.4
6602,2.67
6603,2.6
6604,2.67
6605,2.6
6606,2.5
6607,3.33
6608,3.2
6609,3.59
6610,3.0
6611,0.0
6612,0.14
6613,3.5
6614,4.0
6615,2.0
6616,4.0
6617,3.5
6618,4.0
6619,4.0
6620,2.25
6621,2.5
6622,2.8
6623,3.45
6624,3.8
6625,1.23
6626,4.0
6627,4.0
6628,2.0
6629,2.5
6630,3.6
6631,3.14
6632,4.0
6633,3.4
6634,3.0
6635,3.5
6636,2.88
6637,3.23
6638,2.0
6639,4.0
6640,2.0
6641,0.0
6642,4.0
6643,3.17
6644,4.0
6645,2.67
6646,3.0
6647,2.6
6648,3.4
6649,2.69
6650,0.4
6651,3.81
6652,3.69
6653,4.0
6654,4.0
6655,3.33
6656,0.0
6657,0.7
6658,2.4
6659,3.25
6660,4.0
6661,4.0
6662,2.0
6663,1.75
6664,4.0
6665,3.0
6666,3.25
6667,3.5
6668,3.08
6669,3.71
6670,3.4
6671,4.0
6672,3.0
6673,3.23
6674,0.0
6675,4.0
6676,4.0
6677,2.33
6678,1.08
6679,2.88
6680,0.3
6681,2.83
6682,3.6
6683,4.0
6684,3.69
6685,4.0
6686,3.25
6687,2.36
6688,0.44
6689,2.0
6690,2.69
6691,3.77
6692,2.8
6693,1.25
6694,4.0
6695,4.0
6696,4.0
6697,3.27
6698,2.3
6699,2.0
6700,2.5
6701,0.33
6702,0.0
6703,3.46
6704,1.5
6705,3.69
6706,3.45
6707,1.5
6708,4.0
6709,2.0
6710,2.0
6711,3.65
6712,3.0
6713,0.0
6714,4.0
6715,3.25
6716,2.0
6717,3.73
6718,2.8
6719,1.4
6720,3.25
6721,1.8
6722,3.0
6723,2.71
6724,2.08
6725,4.0
6726,3.5
6727,3.17
6728,3.75
6729,2.75
6730,1.5
6731,3.65
6732,2.75
6733,4.0
6734,0.9
6735,2.5
6736,4.0
6737,3.58
6738,2.25
6739,3.21
6740,3.0
6741,3.4
6742,0.0
6743,0.0
6744,2.69
6745,3.57
6746,2.85
6747,3.56
6748,3.33
6749,4.0
6750,2.6
6751,3.67
6752,3.0
6753,3.33
6754,3.0
6755,2.77
6756,2.07
6757,1.33
6758,3.54
6759,3.67
6760,2.77
6761,4.0
6762,2.44
6763,0.3
6764,3.67
6765,3.19
6766,2.25
6767,2.0
6768,3.0
6769,3.46
6770,3.67
6771,1.25
6772,4.0
6773,4.0
6774,0.92
6775,0.23
6776,2.06
6777,1.5
6778,2.0
6779,4.0
6780,3.44
6781,2.0
6782,3.44
6783,4.0
6784,2.67
6785,3.77
6786,2.73
6787,3.0
6788,4.0
6789,0.62
6790,0.81
6791,3.45
6792,3.33
6793,3.27
6794,2.55
6795,3.59
6796,2.74
6797,3.2
6798,3.25
6799,3.6
6800,3.8
6801,1.5
6802,3.6
6803,3.81
6804,0.75
6805,3.33
6806,1.31
6807,3.0
6808,1.0
6809,3.08
6810,3.27
6811,3.23
6812,1.67
6813,2.83
6814,2.54
6815,3.82
6816,1.0
6817,3.75
6818,3.0
6819,2.5
6820,3.46
6821,2.3
6822,3.2
6823,2.71
6824,1.63
6825,2.76
6826,3.0
6827,2.46
6828,2.0
6829,2.75
6830,1.23
6831,4.0
6832,3.0
6833,3.4
6834,2.4
6835,3.6
6836,0.67
6837,3.27
6838,2.0
6839,3.63
6840,0.0
6841,2.2
6842,3.5
6843,3.2
6844,4.0
6845,3.6
6846,3.8
6847,3.08
6848,2.62
6849,3.38
6850,2.2
6851,0.86
6852,4.0
6853,3.2
6854,2.41
6855,4.0
6856,3.25
6857,3.75
6858,0.75
6859,3.25
6860,4.0
6861,2.4
6862,2.75
6863,0.8
6864,3.21
6865,3.3
6866,2.5
6867,2.4
6868,4.0
6869,3.75
6870,0.5
6871,1.23
6872,4.0
6873,3.13
6874,3.8
6875,3.5
6876,3.0
6877,4.0
6878,3.81
6879,1.25
6880,3.25
6881,3.0
6882,2.25
6883,4.0
6884,1.87
6885,3.56
6886,3.32
6887,4.0
6888,4.0
6889,3.75
6890,3.33
6891,3.0
6892,0.0
6893,3.4
6894,3.5
6895,3.57
6896,2.31
6897,2.25
6898,1.5
6899,4.0
6900,1.0
6901,1.25
6902,4.0
6903,3.6
6904,2.8
6905,4.0
6906,3.3
6907,3.0
6908,4.0
6909,3.1
6910,4.0
6911,4.0
6912,4.0
6913,2.14
6914,1.5
6915,3.0
6916,2.92
6917,3.0
6918,2.4
6919,4.0
6920,4.0
6921,3.0
6922,3.29
6923,3.4
6924,3.5
6925,4.0
6926,3.07
6927,2.67
6928,1.25
6929,2.4
6930,1.69
6931,3.23
6932,3.75
6933,2.5
6934,3.2
6935,4.0
6936,4.0
6937,3.75
6938,0.5
6939,4.0
6940,3.63
6941,4.0
6942,4.0
6943,2.86
6944,1.8
6945,2.25
6946,2.54
6947,1.79
6948,4.0
6949,4.0
6950,3.0
6951,2.0
6952,2.8
6953,3.0
6954,3.23
6955,3.23
6956,3.05
6957,3.43
6958,0.0
6959,0.0
6960,3.19
6961,1.33
6962,1.0
6963,2.25
6964,0.0
6965,4.0
6966,3.33
6967,2.75
6968,1.5
6969,4.0
6970,1.17
6971,4.0
6972,3.75
6973,4.0
6974,3.46
6975,3.0
6976,2.5
6977,3.79
6978,3.08
6979,3.69
6980,1.3
6981,3.5
6982,4.0
6983,2.33
6984,2.83
6985,4.0
6986,4.0
6987,3.4
6988,3.5
6989,1.75
6990,2.73
6991,2.38
6992,3.0
6993,2.29
6994,3.81
6995,2.4
6996,2.2
6997,2.63
6998,2.5
6999,1.73
7000,3.0
7001,3.38
7002,2.18
7003,0.0
7004,3.5
7005,0.0
7006,3.23
7007,3.84
7008,0.0
7009,4.0
7010,2.92
7011,0.0
7012,1.0
7013,2.6
7014,3.5
7015,3.43
7016,2.33
7017,2.25
7018,2.31
7019,4.0
7020,0.0
7021,3.3
7022,2.86
7023,4.0
7024,3.75
7025,0.0
7026,2.2
7027,4.0
7028,2.33
7029,2.15
7030,3.0
7031,2.3
7032,4.0
7033,3.1
7034,3.38
7035,2.62
7036,3.47
7037,4.0
7038,2.25
7039,2.58
7040,4.0
7041,2.6
7042,2.31
7043,3.44
7044,3.25
7045,4.0
7046,2.5
7047,3.57
7048,3.0
7049,2.58
7050,2.53
7051,2.71
7052,3.47
7053,3.8
7054,1.6
7055,1.2
7056,3.0
7057,3.15
7058,3.0
7059,1.15
7060,3.0
7061,3.6
7062,3.0
7063,3.25
7064,3.0
7065,2.8
7066,3.33
7067,2.13
7068,3.23
7069,4.0
7070,3.0
7071,3.6
7072,3.0
7073,1.5
7074,0.0
7075,3.0
7076,3.75
7077,2.69
7078,1.9
7079,3.46
7080,3.5
7081,2.56
7082,3.5
7083,2.0
7084,4.0
7085,0.25
7086,0.8
7087,2.54
7088,3.77
7089,0.6
7090,3.0
7091,4.0
7092,2.25
7093,3.5
7094,3.56
7095,2.77
7096,3.25
7097,3.1
7098,1.8
7099,3.6
7100,4.0
7101,2.5
7102,2.6
7103,2.5
7104,1.69
7105,4.0
7106,3.2
7107,3.67
7108,3.75
7109,2.0
7110,3.0
7111,4.0
7112,2.4
7113,0.0
7114,3.92
7115,4.0
7116,4.0
7117,3.31
7118,2.0
7119,3.0
7120,3.0
7121,3.0
7122,2.6
7123,2.6
7124,3.0
7125,3.64
7126,2.0
7127,0.6
7128,3.4
7129,1.0
7130,3.1
7131,3.2
7132,4.0
7133,2.15
7134,4.0
7135,1.0
7136,3.1
7137,3.2
7138,0.0
7139,1.25
7140,2.57
7141,1.82
7142,3.0
7143,3.73
7144,2.38
7145,3.0
7146,2.0
7147,2.92
7148,2.88
7149,3.75
7150,3.0
7151,3.5
7152,1.29
7153,2.2
7154,2.2
7155,3.43
7156,1.5
7157,1.9
7158,3.0
7159,3.77
7160,0.0
7161,1.4
7162,3.0
7163,0.71
7164,3.33
7165,3.75
7166,4.0
7167,4.0
7168,3.0
7169,3.5
7170,3.69
7171,1.5
7172,2.25
7173,4.0
7174,0.0
7175,2.55
7176,2.75
7177,3.25
7178,3.44
7179,4.0
7180,1.31
7181,2.33
7182,3.84
7183,1.67
7184,3.1
7185,2.7
7186,4.0
7187,4.0
7188,2.87
7189,2.29
7190,2.8
7191,3.25
7192,4.0
7193,4.0
7194,1.6
7195,4.0
7196,3.8
7197,2.0
7198,3.56
7199,1.6
7200,3.0
7201,3.85
7202,3.25
7203,3.0
7204,3.33
7205,3.0
7206,0.0
7207,3.31
7208,3.0
7209,4.0
7210,3.0
7211,3.0
7212,2.69
7213,4.0
7214,4.0
7215,3.46
7216,0.0
7217,3.29
7218,3.38
7219,2.0
7220,2.92
7221,3.4
7222,3.54
7223,3.29
7224,3.5
7225,3.23
7226,3.6
7227,3.4
7228,3.0
7229,3.0
7230,3.5
7231,3.06
7232,3.25
7233,3.5
7234,3.0
7235,1.6
7236,3.81
7237,2.5
7238,4.0
7239,4.0
7240,1.5
7241,3.2
7242,3.5
7243,4.0
7244,3.0
7245,4.0
7246,1.5
7247,4.0
7248,4.0
7249,4.0
7250,2.6
7251,3.5
7252,2.19
7253,3.33
7254,2.4
7255,3.2
7256,4.0
7257,3.56
7258,1.4
7259,3.13
7260,2.77
7261,3.25
7262,3.0
7263,3.0
7264,4.0
7265,3.43
7266,1.75
7267,2.0
7268,3.0
7269,2.8
7270,3.5
7271,3.0
7272,2.6
7273,4.0
7274,3.0
7275,0.0
7276,3.33
7277,3.6
7278,3.63
7279,3.31
7280,3.0
7281,0.4
7282,3.0
7283,3.6
7284,0.85
7285,4.0
7286,3.14
7287,3.63
7288,2.36
7289,1.64
7290,0.5
7291,4.0
7292,3.75
7293,4.0
7294,3.0
7295,1.0
7296,0.0
7297,2.5
7298,2.53
7299,0.0
7300,2.0
7301,3.57
7302,2.67
7303,2.57
7304,3.0
7305,4.0
7306,2.89
7307,4.0
7308,3.47
7309,3.29
7310,2.88
7311,4.0
7312,3.15
7313,3.23
7314,3.31
7315,3.25
7316,4.0
7317,2.75
7318,4.0
7319,2.8
7320,3.0
7321,3.75
7322,4.0
7323,4.0
7324,3.0
7325,4.0
7326,2.92
7327,3.59
7328,2.58
7329,1.67
7330,2.33
7331,3.0
7332,4.0
7333,4.0
7334,0.0
7335,2.8
7336,2.0
7337,4.0
7338,2.0
7339,4.0
7340,3.77
7341,3.5
7342,3.36
7343,0.0
7344,1.75
7345,2.25
7346,3.6
7347,1.6
7348,2.5
7349,3.75
7350,1.63
7351,3.0
7352,3.8
7353,0.5
7354,2.75
7355,4.0
7356,3.33
7357,0.0
7358,1.08
7359,4.0
7360,3.53
7361,3.0
7362,2.0
7363,0.0
7364,3.0
7365,2.8
7366,0.0
7367,3.17
7368,4.0
7369,3.12
7370,3.44
7371,0.0
7372,4.0
7373,4.0
7374,3.68
7375,2.5
7376,2.5
7377,4.0
7378,2.5
7379,2.23
7380,3.0
7381,1.5
7382,2.67
7383,3.44
7384,4.0
7385,2.6
7386,3.4
7387,3.2
7388,3.17
7389,3.0
7390,2.47
7391,3.2
7392,3.0
7393,4.0
7394,4.0
7395,3.13
7396,0.0
7397,2.75
7398,4.0
7399,3.33
7400,2.1
7401,2.5
7402,4.0
7403,4.0
7404,3.67
7405,3.08
7406,4.0
7407,1.43
7408,1.0
7409,2.5
7410,3.75
7411,2.0
7412,2.6
7413,3.4
7414,1.5
7415,3.0
7416,4.0
7417,1.67
7418,3.5
7419,2.69
7420,2.8
7421,2.0
7422,3.5
7423,4.0
7424,3.5
7425,2.4
7426,2.82
7427,3.71
7428,3.4
7429,2.4
7430,4.0
7431,2.4
7432,4.0
7433,2.4
7434,0.6
7435,4.0
7436,3.6
7437,2.15
7438,4.0
7439,2.0
7440,4.0
7441,2.83
7442,0.0
7443,4.0
7444,4.0
7445,3.33
7446,2.15
7447,3.0
7448,3.45
7449,0.0
7450,3.33
7451,4.0
7452,1.25
7453,2.8
7454,2.25
7455,2.67
7456,2.23
7457,4.0
7458,1.5
7459,3.33
7460,0.0
7461,3.0
7462,3.46
7463,3.0
7464,2.32
7465,3.77
7466,2.17
7467,3.75
7468,2.07
7469,3.73
7470,2.83
7471,3.0
7472,3.25
7473,2.54
7474,2.63
7475,4.0
7476,1.5
7477,4.0
7478,1.19
7479,3.35
7480,4.0
7481,2.54
7482,3.21
7483,2.16
7484,2.78
7485,3.8
7486,0.0
7487,3.0
7488,1.0
7489,3.4
7490,3.0
7491,3.17
7492,1.31
7493,3.43
7494,2.69
7495,2.0
7496,2.37
7497,4.0
7498,1.5
7499,4.0
7500,2.0
7501,3.23
7502,1.62
7503,3.25
7504,4.0
7505,3.5
7506,4.0
7507,2.29
7508,4.0
7509,1.0
7510,3.0
7511,3.0
7512,3.77
7513,3.64
7514,0.0
7515,2.8
7516,0.19
7517,1.62
7518,3.75
7519,2.5
7520,3.0
7521,3.0
7522,3.5
7523,3.5
7524,3.23
7525,3.43
7526,2.77
7527,3.0
7528,3.15
7529,2.58
7530,4.0
7531,1.67
7532,4.0
7533,2.79
7534,2.13
7535,3.33
7536,4.0
7537,2.4
7538,3.33
7539,4.0
7540,3.67
7541,0.0
7542,2.23
7543,3.8
7544,2.25
7545,4.0
7546,2.0
7547,1.42
7548,3.25
7549,3.75
7550,0.0
7551,0.0
7552,3.65
7553,3.0
7554,4.0
7555,3.3
7556,3.77
7557,1.5
7558,2.25
7559,3.33
7560,4.0
7561,2.25
7562,1.7
7563,3.0
7564,2.69
7565,3.75
7566,2.2
7567,2.8
7568,1.14
7569,2.0
7570,3.25
7571,3.81
7572,4.0
7573,3.81
7574,2.33
7575,3.5
7576,3.5
7577,3.82
7578,0.36
7579,3.8
7580,3.0
7581,4.0
7582,3.0
7583,3.77
7584,1.5
7585,4.0
7586,3.8
7587,3.2
7588,4.0
7589,2.25
7590,3.14
7591,4.0
7592,3.0
7593,3.07
7594,3.77
7595,3.08
7596,4.0
7597,3.2
7598,3.21
7599,3.25
7600,3.2
7601,3.8
7602,3.08
7603,0.67
7604,3.75
7605,0.3
7606,2.5
7607,3.56
7608,4.0
7609,1.6
7610,3.6
7611,2.0
7612,3.0
7613,0.38
7614,3.75
7615,2.7
7616,3.5
7617,3.79
7618,3.5
7619,1.75
7620,3.0
7621,0.0
7622,4.0
7623,3.0
7624,3.38
7625,2.13
7626,3.81
7627,3.0
7628,3.6
7629,2.0
7630,3.5
7631,3.6
7632,3.0
7633,4.0
7634,3.75
7635,2.0
7636,3.75
7637,4.0
7638,3.0
7639,1.75
7640,3.0
7641,3.2
7642,3.6
7643,2.33
7644,4.0
7645,4.0
7646,4.0
7647,3.83
7648,3.38
7649,3.69
7650,2.0
7651,2.94
7652,3.67
7653,4.0
7654,2.5
7655,3.25
7656,2.75
7657,2.5
7658,3.82
7659,2.0
7660,1.67
7661,3.0
7662,3.2
7663,4.0
7664,3.0
7665,3.77
7666,3.0
7667,3.63
7668,2.4
7669,3.13
7670,2.33
7671,4.0
7672,3.82
7673,2.5
7674,0.7
7675,3.0
7676,2.5
7677,2.42
7678,2.94
7679,3.44
7680,3.0
7681,1.69
7682,1.15
7683,2.0
7684,4.0
7685,0.5
7686,4.0
7687,4.0
7688,2.88
7689,4.0
7690,0.0
7691,2.2
7692,4.0
7693,2.92
7694,2.2
7695,3.31
7696,3.63
7697,2.31
7698,3.67
7699,2.25
7700,2.94
7701,3.0
7702,3.0
7703,3.0
7704,2.46
7705,3.38
7706,4.0
7707,2.62
7708,3.57
7709,3.6
7710,3.23
7711,3.38
7712,3.77
7713,2.25
7714,3.25
7715,0.5
7716,4.0
7717,4.0
7718,3.67
7719,2.5
7720,2.19
7721,3.31
7722,4.0
7723,4.0
7724,3.81
7725,4.0
7726,2.75
7727,2.8
7728,1.67
7729,3.0
7730,3.89
7731,2.67
7732,2.67
7733,0.5
7734,3.06
7735,4.0
7736,3.07
7737,2.82
7738,1.0
7739,4.0
7740,3.75
7741,0.0
7742,0.0
7743,3.19
7744,4.0
7745,3.0
7746,1.67
7747,3.33
7748,3.0
7749,3.0
7750,3.0
7751,3.6
7752,2.69
7753,3.3
7754,1.5
7755,0.5
7756,0.33
7757,2.15
7758,2.54
7759,3.67
7760,3.25
7761,3.0
7762,4.0
7763,3.4
7764,4.0
7765,2.1
7766,3.0
7767,3.2
7768,3.67
7769,3.64
7770,3.0
7771,4.0
7772,1.18
7773,1.0
7774,2.8
7775,2.0
7776,3.8
7777,3.2
7778,1.08
7779,3.0
7780,3.5
7781,2.53
7782,2.8
7783,3.5
7784,3.44
7785,3.05
7786,1.2
7787,2.5
7788,3.2
7789,3.4
7790,4.0
7791,2.77
7792,2.2
7793,3.83
7794,3.3
7795,3.21
7796,2.75
7797,4.0
7798,1.0
7799,2.23
7800,4.0
7801,2.0
7802,2.0
7803,2.0
7804,3.5
7805,3.63
7806,3.81
7807,3.25
7808,2.38
7809,3.67
7810,3.0
7811,1.82
7812,4.0
7813,2.38
7814,3.8
7815,2.79
7816,3.54
7817,3.0
7818,3.75
7819,4.0
7820,2.8
7821,2.25
7822,2.0
7823,3.8
7824,3.0
7825,4.0
7826,3.08
7827,2.25
7828,2.0
7829,2.75
7830,4.0
7831,2.71
7832,4.0
7833,4.0
7834,3.17
7835,3.38
7836,3.2
7837,3.5
7838,1.94
7839,2.5
7840,2.77
7841,2.93
7842,3.56
7843,3.56
7844,2.77
7845,3.7
7846,1.09
7847,3.0
7848,4.0
7849,3.0
7850,3.67
7851,3.08
7852,3.5
7853,2.4
7854,3.75
7855,2.92
7856,3.6
7857,3.0
7858,0.0
7859,3.81
7860,2.2
7861,4.0
7862,2.77
7863,0.0
7864,2.67
7865,3.46
7866,3.8
7867,3.4
7868,4.0
7869,2.75
7870,2.2
7871,2.58
7872,1.91
7873,2.88
7874,3.38
7875,3.75
7876,2.0
7877,3.21
7878,3.12
7879,3.75
7880,4.0
7881,4.0
7882,2.33
7883,0.67
7884,3.07
7885,2.8
7886,1.67
7887,3.5
7888,4.0
7889,3.0
7890,2.0
7891,2.91
7892,2.75
7893,2.0
7894,2.6
7895,3.58
7896,2.0
7897,0.33
7898,2.2
7899,3.25
7900,3.4
7901,3.2
7902,3.0
7903,1.83
7904,3.0
7905,3.0
7906,3.5
7907,2.56
7908,1.64
7909,4.0
7910,2.75
7911,0.0
7912,3.14
7913,1.0
7914,4.0
7915,0.0
7916,1.77
7917,0.0
7918,4.0
7919,2.75
7920,2.0
7921,1.33
7922,3.6
7923,2.75
7924,4.0
7925,2.0
7926,2.2
7927,2.8
7928,2.94
7929,3.81
7930,1.33
7931,1.21
7932,3.67
7933,3.25
7934,3.5
7935,1.4
7936,3.0
7937,3.08
7938,3.38
7939,3.25
7940,1.25
7941,4.0
7942,3.14
7943,2.88
7944,4.0
7945,2.75
7946,2.5
7947,3.43
7948,0.0
7949,4.0
7950,2.0
7951,2.92
7952,3.33
7953,2.33
7954,3.0
7955,1.92
7956,2.77
7957,3.71
7958,3.2
7959,2.67
7960,3.33
7961,4.0
7962,0.33
7963,2.4
7964,4.0
7965,3.06
7966,3.0
7967,4.0
7968,1.8
7969,3.24
7970,2.5
7971,3.5
7972,3.5
7973,3.61
7974,3.8
7975,0.6
7976,4.0
7977,2.33
7978,4.0
7979,4.0
7980,4.0
7981,4.0
7982,3.25
7983,4.0
7984,4.0
7985,2.23
7986,4.0
7987,3.0
7988,3.0
7989,1.3
7990,2.25
7991,4.0
7992,1.25
7993,3.08
7994,2.2
7995,2.19
7996,2.83
7997,4.0
7998,2.29
7999,2.5
8000,4.0
8001,4.0
8002,4.0
8003,2.6
8004,2.25
8005,3.75
8006,4.0
8007,2.2
8008,2.56
8009,4.0
8010,3.17
8011,3.0
8012,1.75
8013,3.6
8014,3.5
8015,1.18
8016,4.0
8017,3.75
8018,4.0
8019,4.0
8020,3.17
8021,2.75
8022,2.0
8023,1.5
8024,2.0
8025,3.0
8026,3.75
8027,3.4
8028,3.06
8029,3.8
8030,2.62
8031,1.33
8032,2.8
8033,2.77
8034,3.21
8035,2.25
8036,3.4
8037,2.8
8038,4.0
8039,1.58
8040,2.0
8041,2.75
8042,3.38
8043,3.75
8044,2.5
8045,2.5
8046,3.25
8047,3.5
8048,3.79
8049,0.46
8050,0.0
8051,2.0
8052,3.0
8053,3.75
8054,3.55
8055,4.0
8056,3.33
8057,3.31
8058,3.2
8059,2.93
8060,3.67
8061,4.0
8062,0.0
8063,2.75
8064,3.0
8065,2.56
8066,3.38
8067,2.0
8068,2.36
8069,3.0
8070,4.0
8071,4.0
8072,2.92
8073,2.6
8074,3.29
8075,3.2
8076,3.2
8077,3.67
8078,3.81
8079,2.75
8080,4.0
8081,3.47
8082,2.23
8083,4.0
8084,3.4
8085,4.0
8086,2.0
8087,1.2
8088,1.0
8089,3.67
8090,2.4
8091,2.6
8092,2.0
8093,3.0
8094,1.38
8095,4.0
8096,2.69
8097,4.0
8098,2.0
8099,4.0
8100,2.17
8101,2.54
8102,4.0
8103,3.6
8104,2.17
8105,0.4
8106,1.4
8107,3.67
8108,2.31
8109,4.0
8110,3.0
8111,1.0
8112,3.0
8113,4.0
8114,2.92
8115,2.6
8116,2.85
8117,2.75
8118,3.5
8119,3.2
8120,2.75
8121,3.0
8122,2.0
8123,3.0
8124,3.08
8125,3.4
8126,2.87
8127,1.0
8128,2.14
8129,2.5
8130,3.6
8131,2.81
8132,1.25
8133,4.0
8134,2.29
8135,2.75
8136,4.0
8137,4.0
